power_fn_id,n_obs,n_x_1s,b_cons,n_z,rho,b_x,method,pr_sep,pr_reject
11,1000,50,-0.4,4,0.43,-4,PML (Cauchy) w/ Wald,1.2130507459183538e-29,1
11,1000,50,-0.4,4,0.43,-3,PML (Cauchy) w/ Wald,3.939998640531839e-22,1
11,1000,50,-0.4,4,0.43,-2,PML (Cauchy) w/ Wald,1.7882610981442197e-14,0.9828
11,1000,50,-0.4,4,0.43,-1,PML (Cauchy) w/ Wald,5.769766469174824e-9,0.4684
11,1000,50,-0.4,4,0.43,-0.75,PML (Cauchy) w/ Wald,6.786369306998908e-8,0.2812
11,1000,50,-0.4,4,0.43,-0.5,PML (Cauchy) w/ Wald,6.177810844436181e-7,0.1428
11,1000,50,-0.4,4,0.43,-0.4,PML (Cauchy) w/ Wald,1.395892951082615e-6,0.1028
11,1000,50,-0.4,4,0.43,-0.3,PML (Cauchy) w/ Wald,3.0380324952330753e-6,0.074
11,1000,50,-0.4,4,0.43,-0.2,PML (Cauchy) w/ Wald,6.375530490692712e-6,0.0504
11,1000,50,-0.4,4,0.43,-0.1,PML (Cauchy) w/ Wald,1.29149303269676e-5,0.0388
11,1000,50,-0.4,4,0.43,-0,PML (Cauchy) w/ Wald,2.5280975512042915e-5,0.0348
11,1000,50,-0.4,4,0.43,0.1,PML (Cauchy) w/ Wald,4.787407157515063e-5,0.0424
11,1000,50,-0.4,4,0.43,0.2,PML (Cauchy) w/ Wald,8.779981601543161e-5,0.036
11,1000,50,-0.4,4,0.43,0.3,PML (Cauchy) w/ Wald,1.5611954424867602e-4,0.0512
11,1000,50,-0.4,4,0.43,0.4,PML (Cauchy) w/ Wald,2.694483536966186e-4,0.056
11,1000,50,-0.4,4,0.43,0.5,PML (Cauchy) w/ Wald,4.518888759720764e-4,0.082
11,1000,50,-0.4,4,0.43,0.75,PML (Cauchy) w/ Wald,0.00146233894763167,0.142
11,1000,50,-0.4,4,0.43,1,PML (Cauchy) w/ Wald,0.004051053968782277,0.2392
11,1000,50,-0.4,4,0.43,2,PML (Cauchy) w/ Wald,0.0690908679573665,0.7232
11,1000,50,-0.4,4,0.43,3,PML (Cauchy) w/ Wald,0.30206954697619454,0.9472
11,1000,50,-0.4,4,0.43,4,PML (Cauchy) w/ Wald,0.610200249122921,0.996
11,1000,50,-0.4,4,0.43,5,PML (Cauchy) w/ Wald,0.8254014737380974,0.9992
11,1000,50,-0.4,4,0.43,-5,PML (Firth) w/ Wald,3.2250549166471957e-20,1
11,1000,50,-0.4,4,0.43,-4,PML (Firth) w/ Wald,1.2130507459183538e-29,1
11,1000,50,-0.4,4,0.43,-3,PML (Firth) w/ Wald,3.939998640531839e-22,1
11,1000,50,-0.4,4,0.43,-2,PML (Firth) w/ Wald,1.7882610981442197e-14,0.986
11,1000,50,-0.4,4,0.43,-1,PML (Firth) w/ Wald,5.769766469174824e-9,0.5216
11,1000,50,-0.4,4,0.43,-0.75,PML (Firth) w/ Wald,6.786369306998908e-8,0.3276
11,1000,50,-0.4,4,0.43,-0.5,PML (Firth) w/ Wald,6.177810844436181e-7,0.17
11,1000,50,-0.4,4,0.43,-0.4,PML (Firth) w/ Wald,1.395892951082615e-6,0.1344
11,1000,50,-0.4,4,0.43,-0.3,PML (Firth) w/ Wald,3.0380324952330753e-6,0.1004
11,1000,50,-0.4,4,0.43,-0.2,PML (Firth) w/ Wald,6.375530490692712e-6,0.0652
11,1000,50,-0.4,4,0.43,-0.1,PML (Firth) w/ Wald,1.29149303269676e-5,0.0472
11,1000,50,-0.4,4,0.43,-0,PML (Firth) w/ Wald,2.5280975512042915e-5,0.0412
11,1000,50,-0.4,4,0.43,0.1,PML (Firth) w/ Wald,4.787407157515063e-5,0.0416
11,1000,50,-0.4,4,0.43,0.2,PML (Firth) w/ Wald,8.779981601543161e-5,0.0328
11,1000,50,-0.4,4,0.43,0.3,PML (Firth) w/ Wald,1.5611954424867602e-4,0.0456
11,1000,50,-0.4,4,0.43,0.4,PML (Firth) w/ Wald,2.694483536966186e-4,0.0436
11,1000,50,-0.4,4,0.43,0.5,PML (Firth) w/ Wald,4.518888759720764e-4,0.066
11,1000,50,-0.4,4,0.43,0.75,PML (Firth) w/ Wald,0.00146233894763167,0.1196
11,1000,50,-0.4,4,0.43,1,PML (Firth) w/ Wald,0.004051053968782277,0.2088
11,1000,50,-0.4,4,0.43,2,PML (Firth) w/ Wald,0.0690908679573665,0.694
11,1000,50,-0.4,4,0.43,3,PML (Firth) w/ Wald,0.30206954697619454,0.9324
11,1000,50,-0.4,4,0.43,4,PML (Firth) w/ Wald,0.610200249122921,0.9952
11,1000,50,-0.4,4,0.43,5,PML (Firth) w/ Wald,0.8254014737380974,0.9992
21,100,10,-4.6,5,0.14,-5,ML w/ LR,0.3435921781533223,0.9188
21,100,10,-4.6,5,0.14,-4,ML w/ LR,0.11546064440899301,0.826
21,100,10,-4.6,5,0.14,-3,ML w/ LR,0.01933446237568912,0.6484
21,100,10,-4.6,5,0.14,-2,ML w/ LR,0.001293281719065702,0.4128
21,100,10,-4.6,5,0.14,-1,ML w/ LR,6.989339036769138e-5,0.1868
21,100,10,-4.6,5,0.14,-0.75,ML w/ LR,6.351624762428985e-5,0.156
21,100,10,-4.6,5,0.14,-0.5,ML w/ LR,9.53621672371477e-5,0.1276
21,100,10,-4.6,5,0.14,-0.4,ML w/ LR,1.263895432519232e-4,0.1244
21,100,10,-4.6,5,0.14,-0.3,ML w/ LR,1.753656488538562e-4,0.1132
21,100,10,-4.6,5,0.14,-0.2,ML w/ LR,2.507431848385653e-4,0.1084
21,100,10,-4.6,5,0.14,-0.1,ML w/ LR,3.6461743065466484e-4,0.1032
21,100,10,-4.6,5,0.14,-0,ML w/ LR,5.338998391483669e-4,0.1076
21,100,10,-4.6,5,0.14,0.1,ML w/ LR,7.81750822442429e-4,0.1096
21,100,10,-4.6,5,0.14,0.2,ML w/ LR,0.0011392619590036269,0.1316
21,100,10,-4.6,5,0.14,0.3,ML w/ LR,0.0016473474651111767,0.1128
21,100,10,-4.6,5,0.14,0.4,ML w/ LR,0.002358765014483019,0.1272
21,100,10,-4.6,5,0.14,0.5,ML w/ LR,0.0033401389134426938,0.15
21,100,10,-4.6,5,0.14,0.75,ML w/ LR,0.007557440022946197,0.1896
21,100,10,-4.6,5,0.14,1,ML w/ LR,0.015788927938551977,0.2356
21,100,10,-4.6,5,0.14,2,ML w/ LR,0.1379128143581404,0.5076
21,100,10,-4.6,5,0.14,3,ML w/ LR,0.43120558428926076,0.7864
21,100,10,-4.6,5,0.14,4,ML w/ LR,0.7184674356635234,0.9124
21,100,10,-4.6,5,0.14,5,ML w/ LR,0.8825180039065856,0.9704
21,100,10,-4.6,5,0.14,-5,ML w/ Score,0.3435921781533223,0.8792
21,100,10,-4.6,5,0.14,-4,ML w/ Score,0.11546064440899301,0.7484
21,100,10,-4.6,5,0.14,-3,ML w/ Score,0.01933446237568912,0.5596
21,100,10,-4.6,5,0.14,-2,ML w/ Score,0.001293281719065702,0.326
21,100,10,-4.6,5,0.14,-1,ML w/ Score,6.989339036769138e-5,0.1272
21,100,10,-4.6,5,0.14,-0.75,ML w/ Score,6.351624762428985e-5,0.112
21,100,10,-4.6,5,0.14,-0.5,ML w/ Score,9.53621672371477e-5,0.0908
21,100,10,-4.6,5,0.14,-0.4,ML w/ Score,1.263895432519232e-4,0.088
21,100,10,-4.6,5,0.14,-0.3,ML w/ Score,1.753656488538562e-4,0.0856
21,100,10,-4.6,5,0.14,-0.2,ML w/ Score,2.507431848385653e-4,0.0816
21,100,10,-4.6,5,0.14,-0.1,ML w/ Score,3.6461743065466484e-4,0.078
21,100,10,-4.6,5,0.14,-0,ML w/ Score,5.338998391483669e-4,0.0816
21,100,10,-4.6,5,0.14,0.1,ML w/ Score,7.81750822442429e-4,0.0836
21,100,10,-4.6,5,0.14,0.2,ML w/ Score,0.0011392619590036269,0.1084
21,100,10,-4.6,5,0.14,0.3,ML w/ Score,0.0016473474651111767,0.0972
21,100,10,-4.6,5,0.14,0.4,ML w/ Score,0.002358765014483019,0.1096
21,100,10,-4.6,5,0.14,0.5,ML w/ Score,0.0033401389134426938,0.1344
21,100,10,-4.6,5,0.14,0.75,ML w/ Score,0.007557440022946197,0.1772
21,100,10,-4.6,5,0.14,1,ML w/ Score,0.015788927938551977,0.2248
21,100,10,-4.6,5,0.14,2,ML w/ Score,0.1379128143581404,0.4988
21,100,10,-4.6,5,0.14,3,ML w/ Score,0.43120558428926076,0.774
21,100,10,-4.6,5,0.14,4,ML w/ Score,0.7184674356635234,0.9048
21,100,10,-4.6,5,0.14,5,ML w/ Score,0.8825180039065856,0.9628
21,100,10,-4.6,5,0.14,-5,ML w/ Wald,0.3435921781533223,0.3832
21,100,10,-4.6,5,0.14,-4,ML w/ Wald,0.11546064440899301,0.4496
21,100,10,-4.6,5,0.14,-3,ML w/ Wald,0.01933446237568912,0.3536
21,100,10,-4.6,5,0.14,-2,ML w/ Wald,0.001293281719065702,0.1956
21,100,10,-4.6,5,0.14,-1,ML w/ Wald,6.989339036769138e-5,0.0592
21,100,10,-4.6,5,0.14,-0.75,ML w/ Wald,6.351624762428985e-5,0.05
21,100,10,-4.6,5,0.14,-0.5,ML w/ Wald,9.53621672371477e-5,0.038
21,100,10,-4.6,5,0.14,-0.4,ML w/ Wald,1.263895432519232e-4,0.034
21,100,10,-4.6,5,0.14,-0.3,ML w/ Wald,1.753656488538562e-4,0.0308
21,100,10,-4.6,5,0.14,-0.2,ML w/ Wald,2.507431848385653e-4,0.0292
21,100,10,-4.6,5,0.14,-0.1,ML w/ Wald,3.6461743065466484e-4,0.0316
21,100,10,-4.6,5,0.14,-0,ML w/ Wald,5.338998391483669e-4,0.0324
21,100,10,-4.6,5,0.14,0.1,ML w/ Wald,7.81750822442429e-4,0.0364
21,100,10,-4.6,5,0.14,0.2,ML w/ Wald,0.0011392619590036269,0.0392
21,100,10,-4.6,5,0.14,0.3,ML w/ Wald,0.0016473474651111767,0.0444
21,100,10,-4.6,5,0.14,0.4,ML w/ Wald,0.002358765014483019,0.0476
21,100,10,-4.6,5,0.14,0.5,ML w/ Wald,0.0033401389134426938,0.0584
21,100,10,-4.6,5,0.14,0.75,ML w/ Wald,0.007557440022946197,0.0832
21,100,10,-4.6,5,0.14,1,ML w/ Wald,0.015788927938551977,0.1012
21,100,10,-4.6,5,0.14,2,ML w/ Wald,0.1379128143581404,0.216
21,100,10,-4.6,5,0.14,3,ML w/ Wald,0.43120558428926076,0.2276
21,100,10,-4.6,5,0.14,4,ML w/ Wald,0.7184674356635234,0.1272
21,100,10,-4.6,5,0.14,5,ML w/ Wald,0.8825180039065856,0.0408
21,100,10,-4.6,5,0.14,-5,PML (Cauchy) w/ Wald,0.3435921781533223,0.6516
21,100,10,-4.6,5,0.14,-4,PML (Cauchy) w/ Wald,0.11546064440899301,0.4536
21,100,10,-4.6,5,0.14,-3,PML (Cauchy) w/ Wald,0.01933446237568912,0.2732
21,100,10,-4.6,5,0.14,-2,PML (Cauchy) w/ Wald,0.001293281719065702,0.0956
21,100,10,-4.6,5,0.14,-1,PML (Cauchy) w/ Wald,6.989339036769138e-5,0.0288
21,100,10,-4.6,5,0.14,-0.75,PML (Cauchy) w/ Wald,6.351624762428985e-5,0.0224
21,100,10,-4.6,5,0.14,-0.5,PML (Cauchy) w/ Wald,9.53621672371477e-5,0.0148
21,100,10,-4.6,5,0.14,-0.4,PML (Cauchy) w/ Wald,1.263895432519232e-4,0.0236
21,100,10,-4.6,5,0.14,-0.3,PML (Cauchy) w/ Wald,1.753656488538562e-4,0.0228
21,100,10,-4.6,5,0.14,-0.2,PML (Cauchy) w/ Wald,2.507431848385653e-4,0.0236
21,100,10,-4.6,5,0.14,-0.1,PML (Cauchy) w/ Wald,3.6461743065466484e-4,0.0256
21,100,10,-4.6,5,0.14,-0,PML (Cauchy) w/ Wald,5.338998391483669e-4,0.0288
21,100,10,-4.6,5,0.14,0.1,PML (Cauchy) w/ Wald,7.81750822442429e-4,0.0308
21,100,10,-4.6,5,0.14,0.2,PML (Cauchy) w/ Wald,0.0011392619590036269,0.0548
21,100,10,-4.6,5,0.14,0.3,PML (Cauchy) w/ Wald,0.0016473474651111767,0.0444
21,100,10,-4.6,5,0.14,0.4,PML (Cauchy) w/ Wald,0.002358765014483019,0.0576
21,100,10,-4.6,5,0.14,0.5,PML (Cauchy) w/ Wald,0.0033401389134426938,0.074
21,100,10,-4.6,5,0.14,0.75,PML (Cauchy) w/ Wald,0.007557440022946197,0.112
21,100,10,-4.6,5,0.14,1,PML (Cauchy) w/ Wald,0.015788927938551977,0.15
21,100,10,-4.6,5,0.14,2,PML (Cauchy) w/ Wald,0.1379128143581404,0.4084
21,100,10,-4.6,5,0.14,3,PML (Cauchy) w/ Wald,0.43120558428926076,0.7052
21,100,10,-4.6,5,0.14,4,PML (Cauchy) w/ Wald,0.7184674356635234,0.8408
21,100,10,-4.6,5,0.14,5,PML (Cauchy) w/ Wald,0.8825180039065856,0.8992
21,100,10,-4.6,5,0.14,-5,PML (Firth) w/ Wald,0.3435921781533223,0.946
21,100,10,-4.6,5,0.14,-4,PML (Firth) w/ Wald,0.11546064440899301,0.9336
21,100,10,-4.6,5,0.14,-3,PML (Firth) w/ Wald,0.01933446237568912,0.9132
21,100,10,-4.6,5,0.14,-2,PML (Firth) w/ Wald,0.001293281719065702,0.8368
21,100,10,-4.6,5,0.14,-1,PML (Firth) w/ Wald,6.989339036769138e-5,0.7016
21,100,10,-4.6,5,0.14,-0.75,PML (Firth) w/ Wald,6.351624762428985e-5,0.6864
21,100,10,-4.6,5,0.14,-0.5,PML (Firth) w/ Wald,9.53621672371477e-5,0.6284
21,100,10,-4.6,5,0.14,-0.4,PML (Firth) w/ Wald,1.263895432519232e-4,0.6196
21,100,10,-4.6,5,0.14,-0.3,PML (Firth) w/ Wald,1.753656488538562e-4,0.5844
21,100,10,-4.6,5,0.14,-0.2,PML (Firth) w/ Wald,2.507431848385653e-4,0.5876
21,100,10,-4.6,5,0.14,-0.1,PML (Firth) w/ Wald,3.6461743065466484e-4,0.5944
21,100,10,-4.6,5,0.14,-0,PML (Firth) w/ Wald,5.338998391483669e-4,0.5792
21,100,10,-4.6,5,0.14,0.1,PML (Firth) w/ Wald,7.81750822442429e-4,0.5644
21,100,10,-4.6,5,0.14,0.2,PML (Firth) w/ Wald,0.0011392619590036269,0.5524
21,100,10,-4.6,5,0.14,0.3,PML (Firth) w/ Wald,0.0016473474651111767,0.5168
21,100,10,-4.6,5,0.14,0.4,PML (Firth) w/ Wald,0.002358765014483019,0.5176
21,100,10,-4.6,5,0.14,0.5,PML (Firth) w/ Wald,0.0033401389134426938,0.524
21,100,10,-4.6,5,0.14,0.75,PML (Firth) w/ Wald,0.007557440022946197,0.5072
21,100,10,-4.6,5,0.14,1,PML (Firth) w/ Wald,0.015788927938551977,0.5068
21,100,10,-4.6,5,0.14,2,PML (Firth) w/ Wald,0.1379128143581404,0.5212
21,100,10,-4.6,5,0.14,3,PML (Firth) w/ Wald,0.43120558428926076,0.644
21,100,10,-4.6,5,0.14,4,PML (Firth) w/ Wald,0.7184674356635234,0.7188
21,100,10,-4.6,5,0.14,5,PML (Firth) w/ Wald,0.8825180039065856,0.7736
25,1000,10,-4.1,0,0.06,-5,ML w/ LR,0.9988840275134201,0
25,1000,10,-4.1,0,0.06,-4,ML w/ LR,0.9969696702127023,0
25,1000,10,-4.1,0,0.06,-3,ML w/ LR,0.9917862721186551,0
25,1000,10,-4.1,0,0.06,-2,ML w/ LR,0.9778455355602449,0
25,1000,10,-4.1,0,0.06,-1,ML w/ LR,0.9410280222202536,0.0012
25,1000,10,-4.1,0,0.06,-0.75,ML w/ LR,0.9249839056630872,0.004
25,1000,10,-4.1,0,0.06,-0.5,ML w/ LR,0.90482247789791,0.0044
25,1000,10,-4.1,0,0.06,-0.4,ML w/ LR,0.8954065316976588,0.002
25,1000,10,-4.1,0,0.06,-0.3,ML w/ LR,0.8851255010295161,0.0068
25,1000,10,-4.1,0,0.06,-0.2,ML w/ LR,0.8739140127074511,0.0132
25,1000,10,-4.1,0,0.06,-0.1,ML w/ LR,0.8617047943142431,0.0072
25,1000,10,-4.1,0,0.06,-0,ML w/ LR,0.8484293543602334,0.0092
25,1000,10,-4.1,0,0.06,0.1,ML w/ LR,0.8340188607059641,0.0152
25,1000,10,-4.1,0,0.06,0.2,ML w/ LR,0.8184052465789913,0.0164
25,1000,10,-4.1,0,0.06,0.3,ML w/ LR,0.8015225734463585,0.0208
25,1000,10,-4.1,0,0.06,0.4,ML w/ LR,0.7833086782109878,0.0188
25,1000,10,-4.1,0,0.06,0.5,ML w/ LR,0.7637071280423123,0.0284
25,1000,10,-4.1,0,0.06,0.75,ML w/ LR,0.7083413178154863,0.0408
25,1000,10,-4.1,0,0.06,1,ML w/ LR,0.6436246065387456,0.0704
25,1000,10,-4.1,0,0.06,2,ML w/ LR,0.3149960925978688,0.3152
25,1000,10,-4.1,0,0.06,3,ML w/ LR,0.056510143902690324,0.7528
25,1000,10,-4.1,0,0.06,4,ML w/ LR,0.002175132708648851,0.988
25,1000,10,-4.1,0,0.06,5,ML w/ LR,0.032994551619220235,1
25,1000,10,-4.1,0,0.06,-5,ML w/ Score,0.9988840275134201,8e-4
25,1000,10,-4.1,0,0.06,-4,ML w/ Score,0.9969696702127023,0.0012
25,1000,10,-4.1,0,0.06,-3,ML w/ Score,0.9917862721186551,0.0056
25,1000,10,-4.1,0,0.06,-2,ML w/ Score,0.9778455355602449,0.0144
25,1000,10,-4.1,0,0.06,-1,ML w/ Score,0.9410280222202536,0.0404
25,1000,10,-4.1,0,0.06,-0.75,ML w/ Score,0.9249839056630872,0.0532
25,1000,10,-4.1,0,0.06,-0.5,ML w/ Score,0.90482247789791,0.064
25,1000,10,-4.1,0,0.06,-0.4,ML w/ Score,0.8954065316976588,0.0672
25,1000,10,-4.1,0,0.06,-0.3,ML w/ Score,0.8851255010295161,0.074
25,1000,10,-4.1,0,0.06,-0.2,ML w/ Score,0.8739140127074511,0.0956
25,1000,10,-4.1,0,0.06,-0.1,ML w/ Score,0.8617047943142431,0.096
25,1000,10,-4.1,0,0.06,-0,ML w/ Score,0.8484293543602334,0.1
25,1000,10,-4.1,0,0.06,0.1,ML w/ Score,0.8340188607059641,0.106
25,1000,10,-4.1,0,0.06,0.2,ML w/ Score,0.8184052465789913,0.1268
25,1000,10,-4.1,0,0.06,0.3,ML w/ Score,0.8015225734463585,0.1356
25,1000,10,-4.1,0,0.06,0.4,ML w/ Score,0.7833086782109878,0.1408
25,1000,10,-4.1,0,0.06,0.5,ML w/ Score,0.7637071280423123,0.1768
25,1000,10,-4.1,0,0.06,0.75,ML w/ Score,0.7083413178154863,0.1888
25,1000,10,-4.1,0,0.06,1,ML w/ Score,0.6436246065387456,0.2508
25,1000,10,-4.1,0,0.06,2,ML w/ Score,0.3149960925978688,0.5708
25,1000,10,-4.1,0,0.06,3,ML w/ Score,0.056510143902690324,0.8728
25,1000,10,-4.1,0,0.06,4,ML w/ Score,0.002175132708648851,0.994
25,1000,10,-4.1,0,0.06,5,ML w/ Score,0.032994551619220235,1
25,1000,10,-4.1,0,0.06,-5,ML w/ Wald,0.9988840275134201,0
25,1000,10,-4.1,0,0.06,-4,ML w/ Wald,0.9969696702127023,8e-4
25,1000,10,-4.1,0,0.06,-3,ML w/ Wald,0.9917862721186551,0.0032
25,1000,10,-4.1,0,0.06,-2,ML w/ Wald,0.9778455355602449,0.0044
25,1000,10,-4.1,0,0.06,-1,ML w/ Wald,0.9410280222202536,0.012
25,1000,10,-4.1,0,0.06,-0.75,ML w/ Wald,0.9249839056630872,0.0208
25,1000,10,-4.1,0,0.06,-0.5,ML w/ Wald,0.90482247789791,0.0248
25,1000,10,-4.1,0,0.06,-0.4,ML w/ Wald,0.8954065316976588,0.018
25,1000,10,-4.1,0,0.06,-0.3,ML w/ Wald,0.8851255010295161,0.0272
25,1000,10,-4.1,0,0.06,-0.2,ML w/ Wald,0.8739140127074511,0.0304
25,1000,10,-4.1,0,0.06,-0.1,ML w/ Wald,0.8617047943142431,0.032
25,1000,10,-4.1,0,0.06,-0,ML w/ Wald,0.8484293543602334,0.0324
25,1000,10,-4.1,0,0.06,0.1,ML w/ Wald,0.8340188607059641,0.042
25,1000,10,-4.1,0,0.06,0.2,ML w/ Wald,0.8184052465789913,0.046
25,1000,10,-4.1,0,0.06,0.3,ML w/ Wald,0.8015225734463585,0.0564
25,1000,10,-4.1,0,0.06,0.4,ML w/ Wald,0.7833086782109878,0.0528
25,1000,10,-4.1,0,0.06,0.5,ML w/ Wald,0.7637071280423123,0.0724
25,1000,10,-4.1,0,0.06,0.75,ML w/ Wald,0.7083413178154863,0.0836
25,1000,10,-4.1,0,0.06,1,ML w/ Wald,0.6436246065387456,0.1176
25,1000,10,-4.1,0,0.06,2,ML w/ Wald,0.3149960925978688,0.3832
25,1000,10,-4.1,0,0.06,3,ML w/ Wald,0.056510143902690324,0.784
25,1000,10,-4.1,0,0.06,4,ML w/ Wald,0.002175132708648851,0.988
25,1000,10,-4.1,0,0.06,5,ML w/ Wald,0.032994551619220235,0.974
25,1000,10,-4.1,0,0.06,-5,PML (Cauchy) w/ Wald,0.9988840275134201,0
25,1000,10,-4.1,0,0.06,-4,PML (Cauchy) w/ Wald,0.9969696702127023,0
25,1000,10,-4.1,0,0.06,-3,PML (Cauchy) w/ Wald,0.9917862721186551,0
25,1000,10,-4.1,0,0.06,-2,PML (Cauchy) w/ Wald,0.9778455355602449,0
25,1000,10,-4.1,0,0.06,-1,PML (Cauchy) w/ Wald,0.9410280222202536,0.0012
25,1000,10,-4.1,0,0.06,-0.75,PML (Cauchy) w/ Wald,0.9249839056630872,0.0044
25,1000,10,-4.1,0,0.06,-0.5,PML (Cauchy) w/ Wald,0.90482247789791,0.0044
25,1000,10,-4.1,0,0.06,-0.4,PML (Cauchy) w/ Wald,0.8954065316976588,0.0024
25,1000,10,-4.1,0,0.06,-0.3,PML (Cauchy) w/ Wald,0.8851255010295161,0.0072
25,1000,10,-4.1,0,0.06,-0.2,PML (Cauchy) w/ Wald,0.8739140127074511,0.0132
25,1000,10,-4.1,0,0.06,-0.1,PML (Cauchy) w/ Wald,0.8617047943142431,0.0076
25,1000,10,-4.1,0,0.06,-0,PML (Cauchy) w/ Wald,0.8484293543602334,0.0092
25,1000,10,-4.1,0,0.06,0.1,PML (Cauchy) w/ Wald,0.8340188607059641,0.0152
25,1000,10,-4.1,0,0.06,0.2,PML (Cauchy) w/ Wald,0.8184052465789913,0.0168
25,1000,10,-4.1,0,0.06,0.3,PML (Cauchy) w/ Wald,0.8015225734463585,0.0212
25,1000,10,-4.1,0,0.06,0.4,PML (Cauchy) w/ Wald,0.7833086782109878,0.0188
25,1000,10,-4.1,0,0.06,0.5,PML (Cauchy) w/ Wald,0.7637071280423123,0.0284
25,1000,10,-4.1,0,0.06,0.75,PML (Cauchy) w/ Wald,0.7083413178154863,0.0408
25,1000,10,-4.1,0,0.06,1,PML (Cauchy) w/ Wald,0.6436246065387456,0.0708
25,1000,10,-4.1,0,0.06,2,PML (Cauchy) w/ Wald,0.3149960925978688,0.316
25,1000,10,-4.1,0,0.06,3,PML (Cauchy) w/ Wald,0.056510143902690324,0.7528
25,1000,10,-4.1,0,0.06,4,PML (Cauchy) w/ Wald,0.002175132708648851,0.988
25,1000,10,-4.1,0,0.06,5,PML (Cauchy) w/ Wald,0.032994551619220235,1
25,1000,10,-4.1,0,0.06,-5,PML (Firth) w/ Wald,0.9988840275134201,1
25,1000,10,-4.1,0,0.06,-4,PML (Firth) w/ Wald,0.9969696702127023,1
25,1000,10,-4.1,0,0.06,-3,PML (Firth) w/ Wald,0.9917862721186551,0.9996
25,1000,10,-4.1,0,0.06,-2,PML (Firth) w/ Wald,0.9778455355602449,1
25,1000,10,-4.1,0,0.06,-1,PML (Firth) w/ Wald,0.9410280222202536,0.9976
25,1000,10,-4.1,0,0.06,-0.75,PML (Firth) w/ Wald,0.9249839056630872,0.9968
25,1000,10,-4.1,0,0.06,-0.5,PML (Firth) w/ Wald,0.90482247789791,0.9964
25,1000,10,-4.1,0,0.06,-0.4,PML (Firth) w/ Wald,0.8954065316976588,0.996
25,1000,10,-4.1,0,0.06,-0.3,PML (Firth) w/ Wald,0.8851255010295161,0.996
25,1000,10,-4.1,0,0.06,-0.2,PML (Firth) w/ Wald,0.8739140127074511,0.9952
25,1000,10,-4.1,0,0.06,-0.1,PML (Firth) w/ Wald,0.8617047943142431,0.996
25,1000,10,-4.1,0,0.06,-0,PML (Firth) w/ Wald,0.8484293543602334,0.996
25,1000,10,-4.1,0,0.06,0.1,PML (Firth) w/ Wald,0.8340188607059641,0.9948
25,1000,10,-4.1,0,0.06,0.2,PML (Firth) w/ Wald,0.8184052465789913,0.9948
25,1000,10,-4.1,0,0.06,0.3,PML (Firth) w/ Wald,0.8015225734463585,0.9916
25,1000,10,-4.1,0,0.06,0.4,PML (Firth) w/ Wald,0.7833086782109878,0.9936
25,1000,10,-4.1,0,0.06,0.5,PML (Firth) w/ Wald,0.7637071280423123,0.9904
25,1000,10,-4.1,0,0.06,0.75,PML (Firth) w/ Wald,0.7083413178154863,0.9924
25,1000,10,-4.1,0,0.06,1,PML (Firth) w/ Wald,0.6436246065387456,0.9916
25,1000,10,-4.1,0,0.06,2,PML (Firth) w/ Wald,0.3149960925978688,0.9852
25,1000,10,-4.1,0,0.06,3,PML (Firth) w/ Wald,0.056510143902690324,0.9928
25,1000,10,-4.1,0,0.06,4,PML (Firth) w/ Wald,0.002175132708648851,0.9996
25,1000,10,-4.1,0,0.06,5,PML (Firth) w/ Wald,0.032994551619220235,1
43,1000,10,-2.9,1,0.25,-5,ML w/ LR,0.97641642056877,0.9368
43,1000,10,-2.9,1,0.25,-4,ML w/ LR,0.9373846981990013,0.9064
43,1000,10,-2.9,1,0.25,-3,ML w/ LR,0.8401091879358118,0.8044
43,1000,10,-2.9,1,0.25,-2,ML w/ LR,0.6295426755143059,0.6012
43,1000,10,-2.9,1,0.25,-1,ML w/ LR,0.3049035230619492,0.3108
43,1000,10,-2.9,1,0.25,-0.75,ML w/ LR,0.22547912216011148,0.2216
43,1000,10,-2.9,1,0.25,-0.5,ML w/ LR,0.15590081020256347,0.1496
43,1000,10,-2.9,1,0.25,-0.4,ML w/ LR,0.13168117229491766,0.1388
43,1000,10,-2.9,1,0.25,-0.3,ML w/ LR,0.10976698218754236,0.1248
43,1000,10,-2.9,1,0.25,-0.2,ML w/ LR,0.09023736286941707,0.1024
43,1000,10,-2.9,1,0.25,-0.1,ML w/ LR,0.07310782365558509,0.084
43,1000,10,-2.9,1,0.25,-0,ML w/ LR,0.05833173714472847,0.0844
43,1000,10,-2.9,1,0.25,0.1,ML w/ LR,0.04580548847155674,0.0784
43,1000,10,-2.9,1,0.25,0.2,ML w/ LR,0.03537687849169149,0.0728
43,1000,10,-2.9,1,0.25,0.3,ML w/ LR,0.026856025815537136,0.09
43,1000,10,-2.9,1,0.25,0.4,ML w/ LR,0.020027766627575192,0.0968
43,1000,10,-2.9,1,0.25,0.5,ML w/ LR,0.014664436766828836,0.0996
43,1000,10,-2.9,1,0.25,0.75,ML w/ LR,0.006195264358244929,0.1876
43,1000,10,-2.9,1,0.25,1,ML w/ LR,0.0023475083349000047,0.2812
43,1000,10,-2.9,1,0.25,2,ML w/ LR,0.005048214422556848,0.786
43,1000,10,-2.9,1,0.25,3,ML w/ LR,0.0850599404247066,0.9864
43,1000,10,-2.9,1,0.25,4,ML w/ LR,0.35497296831974195,0.9992
43,1000,10,-2.9,1,0.25,5,ML w/ LR,0.6662838176806652,1
